Tweet_id,Text,translated Text,score
1730,@nicholecoloma08 Ngii ako pa talaga e no? '
1731,Team Replay ako mamaya D ako makapanood eh Mg rt nlng ako ha #HNKPagsilang Edward as Iking'
1732,Nasa point ako ng buhay ko ngayon na wala na akong paki sa kahit ano at kahit sino. I dunno why. Dahil ba yun dun sa dahilan na... ???'
1733,@ehdzdeguzman Sm sta rosa kmi wla ng choice e. My chinese sub sa southwoods'
1734,Ayusin niu nsa Studio 7 ang KyRic meged ngaun p tlga! #Studio7MusikalyeBiyahengDagupan'
1735,Hahahahaahahahahahaahahahahahahahahahahahahaahahah H U R E N S O H N
1736,@dahyoens HAHAHAHA I GOT YOU!'
1737,i want kausap wave mo lahat hahaha
1738,"Yung na goosebumps ako nung sinabi nyang her sister died because of depression, I remember Ice. #IdolPhilippines'"
1739,"I love my family so much, especially my parents. Kahit ganito nangyare, tutuparin ko yung pangarap nyo'"
1740,Bat sila galit na galit otor? Yung manager naman talaga may kasalanan hmp HAHAHAHA Hmp
1741,Beh kailan ulit may mag-upload ng sayaw mo? AY WAIT SIGE UPLOAD AKO ISA PANG FANCAM
1742,Wala hina mo nmn pre
1743,@askmenfess ayo sapa
1744,HAHAHAHAHAHAHAHAHAHHA'
1745,Mukha kang dalag hindi dalaga.
1746,Thank you Lord naka salagma
1747,Yung bagets na family friend namin kinukwentuhan ako tungkol sa Jamill ba to? My braincells cannot comprehend. Sana kwentuhan na lang niya ako ulit tungkol sa Kadenang Ginto o yung Forevermore nila Liza at Enrique. '
1748,Kaya siniseen eh HAHAHA'
1749,Ina nyo pampa trapik kayo pakyu kayo
1750,tANGENAH KINIKILIG AKO'
1751,"Sino nga ba si Z? 26113, why? she s cute."
1752,Sir: Kabalo nakas blood type nimo? Me: Wala pa sir. S: Ako kuha sa imuha di. M: Nah! Dli ko basig mahimatay man nuon ko. Hahahaha KA OA GYUD NAKO! '
1753,Lagi ko sya pinipicturan pag natutulog wala eh naatract ako sa kilay nya lagi ko hinahwakn ung kilay nyaaa
1754,"ayaw tawn ninyo abusari ang mga tao nga naay feelings sa inyuha, kay kabalo pud baya na sla sig gukod, remember di rkay kamo ang baye ug laki dris kalibutan, dont be so manhid grr.'"
1755,@ginoongrecaaaaa pag sinabi ko bang libre tara g?'
1756,HAHAHAHAHAHAHAHA ohmaygahs relate much'
1757,-Siiingle -nag shat twice sa exam week -nahan kog cerelac hahaha'
1758,lagay ko lang dito
1759,Ang galing ni Jordan oh hahaha
1760,"Girl deserve mo na iwanan ni mikko, parang wala ka naman ginagawa sa relasyon nyo based on his tweets. Blame your you know nothing anon :) sorry kung ganan tingin mo :)"
1761,"Dala ng katakawan ,@ynethyneth"
1762,Ako kirssy punta ako sainyo puwede? sabi ko baga sa dm di sa cc hahahahah punta na
1763,HAHAHAHAHAHAHHAA'
1764,"Saiyan gang, Ninja also acceptable'"
1765,S-Mall HAHAHAHAH KAKYUUT ATE @moirarachelle4 #IdolPhilippines'
1766,Tambay muna wala pang OJT. hihihi
1767,wait aware si halsey sa pinaggagagawa naten HAHAHAHAHHAHAHAHAHAHA'
1768,Waa culimo dhinac kasta u jabtay'
1769,WASYOKU - traditional cuisine of Japan
1770,"b""@sammyysabelle gaga mahal no'N no"""
1771,@jajaroar_ @chinkyyana_ Yah G lang kahit mamaya na oh HAHAHAH'
1772,kanus a kaha to mabalik ang buy 1 get 1 nga tag 99 nga milktea sa bts hmmmmmm'
1773,kayo ba ni Barbara? Kami po ni jennie
1774,@DreamscapePH excited na para sa next episode!!! #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
1775,Ganto mangyayari pag punilit mong magpapansin sa mobile legends na nag streamer ka rin
1776,"luh, lapit n pala bday ko, di ko namamalayan '"
1777,Pag tumingin ka sakin ka #HNKPagsilang Edward as Iking'
1778,Walang buhay sa court e'
1779,FateExtellaLINK
1780,"Dalagang Pilipina, yeah. Where my PH ARMY at???"
1781,true. kaya di ako pala kwento sa iba. kasi alam ko naman wala silang pake'
1782,bakit ba ang duwag mo hindi kase ang mapagpatol pero pag sobra na hihihi ewan natin
1783,@itsmeangelieofc Bby alwys pray lng..rMdam kita bby Love Mhal n mhak k nmin.. #HappyEasterSETHLIE'
1784,Nak kawennn
1785,HAHA LOL'
1786,Movie po iyan baka manonood lang po. Hehehe'
1787,Confessions sa mga ma lalike nito Okay sige HAHAHAH
1788,sana maulit muli'
1789,Hahaha'
1790,Paya bakau best sikit la
1791,at Lakeview park Islamabad
1792,Sexy mo sarap ulol mas siga pa ata ako maglakad sayo
1793,@kenitoquinto HAHAHAH ano ka tanga? Bat kailangan ko pa i screenshot ung nasa FB kung alam mo naman kung anong ginawa mo? Tska di pa ba proof yan na since then biased ka na talaga? HAHAHAHA Tanga! walang bayag! Pa consult ka na mukhang may Attention Deficit hyperactive disorder ka eh.
1794,"@ San Jose, Batangas"
1795,Naiyak ako ditoo hidni ko alam kung bakit.'
1796,Uyab pamn gali nag ilis na. F*ck
1797,"b""Hello, stay unbothered loves @imdanielpadilla @bernardokath. Ok lang na pagdamutan niyo kami ng ganap. HAHAHAHAHAHA minsan lang ah wag masyado. CHOS hindi rin naman kayo obliged na magpost, pero that's your relationship, you can do whatever you want to do! Just stay unbothered """
1798,nakaka chill talga yung mga remix ni lofi e'
1799,gago sakit mo naman sa ulo e.'
1800,Dumating na nga yung panahon e wala pa din Sa susunod ulit na panahon hahahahaha
1801,I keep watching yoongis dance ehehhdjxcj'
1802,Eto talaga yon e. Hahahaha
1803,*me kapag nakasuot ng dress*
1804,Libre ko na kau CHAR HAHAHAHAHAHHAHAHAHA'
1805,Pasaway mo!!! Bigyan kitang sweet punishment jan e! @MariaJenjen'
1806,Tokyo'
1807,Nice na unta pero bitaw pls move the table huhuhu dili siya tunga '
1808,One step forward pa siya eh patalbugan sila ni K'
1809,Aw. Niceee. Try lugod pag api USTGVT! Hataas ka pa naman. Hehe next year hehehehe
1810,kyot si vinz louya na nimo ya oy
1811,bat ba ang cute mo ha malay ko sayo
1812,sino crush mo? secret wala kang clue
1813,Miss ko na sila '
1814,wala na basin???'
1815,#@#@Rom.5:8#Maagang umaga ..... Praises !!!!!!!: Grateful - Hezekiah Walker
1816,@raquionivy_ tanga ka pala sam e'
1817,kinabog ni manang ester si daniela '
1818,bakit napakakalmado ni kyungsoo pag kumakanta??? shux h o w'
1819,bat parang na feel ko na dapat di ako mag-i.t putanginaaa'
1820,ang happy nila ohhh'
1821,@EunEun921 @lhadianne grabe chanuya!!!isang Loveshot lang jan o! '
1822,Miss CL hahahahhaha'
1823,nagka dako gyud mon wa nagyuy mga kaon nangahitabo. i M beRi sAd mEhn'
1824,Haha '
1825,i laugh hahahhahaha'
1826,HAHAHAHAHHA'
1827,Legit for sale na! Hanggang ngayon wala pa din bumibili. Dm me for more infos'
1828,"b""Ang fascinating pakinggan yung holy mass kapag ilokano I can't understand shit pero I now know some words :))"""
1829,Masakit ba ma-friendzone Jennie Kim? '
1830,g gaming date ez HAHA'
1831,Yuck beasexual ka. Oo ano naman masama doon ehh. ANG IMPORTANTE HINDI AKO MAGING TOXIC KAGAYA MO. PROUD AKO SA SARILI KO. Uso pumasok nang VALUES AT ENGLISH para matuto ka nang pag respect sa ibang gender at matuto ka din mag sp
1832,HUMAN MADE / SS19 @ BELIEF
1833,I miss 2D1N. Buti nalang may TROS pa and RM.'
1834,always be a student sa sayaw ha di sa skwelahan hhaahah excited for tomorrow '
1835,@kierah_kamal I dah google. Movie!!! Hahahahaha'
1836,"Bat ganto nafefeel ko, i just want to disappear rn. Yung permanent na,walang balikan sa mundo ganon.'"
1837,Dawood pakda gaya kya???'
1838,"dear yt, ang ganahan ra siguro nako ninyu nga ad kay katung.. ""it isn\'t in my blooood!! hi, i\'m shawn mendes""'"
1839,Si?? dm q sau hihe
1840,hi mr. famous!!! I know kaya mo yan kung ano man yang pinag kakaabalahan mo!!! Huwag mong susukuan ang mga bagay bagay. Always smile maraming tao ang nagmamahal sayo ayieee '
1841,M.A.H.A.L K.I.T.A kaya Sana kahit ikaw lang sapat na walang iba walang Tama na ang gusto ko umibabaw ang salitang T.A.Y.O
1842,@gravitykyungsoo i love kyungsoo'
1843,"I just wanna say estoy tan celosa de todo, hehe'"
1844,Naisingit pa yun oh. Hahaha JamesReid IdolPHPremiere #IdolPhilippines'
1845,miss u I miss u moreee chat moko need ko kausap huhuhuhu
1846,Malamig ba talaga o lamigin lang talaga ako?'
1847,"M Andri Gunawan Syam (Mags Berita 05) Time : April 21, 2019 at 07:36PM"
1848,"first thing I did is syempre nag-isip san ako bibili, so I decided na sa SM Marikina bumili he he he'"
1849,Lamia i ligo ug dagat uy'
1850,"I like the quote. Hirap nang balikan ang mga ""what ifs"". #RiseAgainDONKISS'"
1851,@annz_483 ah may nagcomment lang sa shinare ko bout bad karma ng beepee tos naglecture sa akin na bakit daw ako nagbabadmouth sa girlies nya...tos inunfriend na ako when I check her acc so blinocked ko na lang '
1852,"I-accept mo na, kras. Tqngina naman eh.'"
1853,Bakit puro pi a sa feed ko?? Ano meron??!?!?!'
1854,happy easter guys ang pogi ng katabi ko sa simbahan kanina'
1855,"Wait lang, sa dance practice kitang kita yung tatttoooooo ni jimin ano ba talaga aynaaaaaaaaa'"
1856,Hahahahahahaha buang'
1857,Happy Easter Maligayang Pasko ng Pagkabuhay Feliz Pascua'
1858,@vjdonskie @samantha_sy0612 @iamjuliepie HAHAHAHQHQ asawa na ba #IdolPhilippines'
1859,Top four ito ba ang pinaka highest natin? #HNKPagsilang Edward as Iking
1860,BANGALADESH BOIS AJHAHAHAHABA GOSH MY LUNGS JUST BURST OUT'
1861,Ug nianhi palang nig Molave ning Idol PH kay mu audition jud ko. Bahalag di kom dawat basta makakita lang ko nila '
1862,WHAAAAA NAMISS KITAAA MAKITA SA TV ATE @moirarachelle4 hope to hug you :( #IdolPhilippines'
1863,"@amethystxmw @Barber_Edward_ @maymayentrata07 Kung magaadvance man.kayo dun.nalang sa positive naalal nyo babae nagcomment sa ig ni mm na nagsabi i miss u anak sarah ,un ang nanay nia #HNKPagsilang'"
1864,"b""okay na yung kill this love. sunod yung don't know what to do tapos ni drop na ni manong bighit yung boy with luv na dance practice. tapos magccomeback pa yung twice edi bagong aaralin na naman. mighod anona"""
1865,Tamlay ni Moira hehe #IdolPhilippines'
1866,Ang bigat ng Story ng unang Gap. JamesReid IdolPHPremiere #IdolPhilippines'
1867,"@sheychinita @kuyaofcedward @maymayentrata07 @Barber_Edward_ Ako, ayoko. Parang ang bilis nga lumaki ng mga anak ko. Parang di ko namalayan, ang bilis ng panahon. Hahaha ang drama #HNKPagsilang Edward as Iking'"
1868,Woooow Ateneo man dayun gaskwela ang first contender sa #IdolPhilippines '
1869,Husay next week ulit #BarbiesBackOnDaig'
1870,Ohmygastos. Paano to kinakaya ni Lou?! #MBwithLouDreBukasNa
1871,Unang contestant palang drama na? Diba pwedeng pure talent nalang #IdolPhilippines ?'
1872,huhuhu #IdolPHRegineV'
1873,hayy salamat at nilipat na :)) Queen Regine #IdolPHRegineV'
1874,"Pero ganda ng ""Hiwaga ng Kambat"" sana masustain nila ang magandang storyline....congratulations @DreamscapePH. #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'"
1875,@smithchasers Multitasking n nman tau #HNKPagsilang Edward as Iking'
1876,Ang tsagal ng next week Edward as Iking #HNKPagsilang @maymayentrata07 @Barber_Edward_'
1877,I love you @moirarachelle4. Kinikilig ako habang nanonood huhu. #IdolPhilippines'
1878,Hindi ko napanood yung teaser pero iba ang kaba ko ngayon #PBB8GoldenCircles'
1879,lakas ng impact nitong first contestant sa pilot episode #IdolPhilippines #IdolPHJudgeVice'
1880,Pero bakit sila naka mic? Tas may minus one music hehehe #IdolPhilippines'
1881,"""Alam ko na wala namang mukha ang depression."" Yes, Ma. That\'s so true. #IdolPhilippines #IdolPhJudgeVice'"
1882,Pag Atenean talaga magaling mag english Hahahahahahaha #IdolPhilippines'
1883,"NUNG UNA MASAYA KASI NATUTUKAN KO PA. KASO NUNG MANGANGANAK NA SI MELISSA AYUN NASIRA SI @iwant EDI BWISIT NA GIGIL, TAPOS YUNG ABSCBN ENTERTAINMENT PAASA. BUDOL BUDOL PAPA LIVE DAW WALA NAMAN. NI CLICK KO PA YUNG BELL PARA MAG NOTIF SAKEN PERO WALA. #HNKPagsilang'"
1884,Im hoping na sana maiwan silang dalawa sa bnk #CantGetOutStudioVersion'
1885,"@Xam49643571 @Sitti09197635 @sunnysunday121 @OnealRhem @nuggetvanilla @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Tiis tayo guys, walang ticket e.. May mapa ako dito, para sure talaga sa hawaii tayo dadalhin nandoon ang loudre e. Kaya no worries Team flamingo #MBwithLouDreBukasNa'"
1886,@RosieCo52881925 @MayWard_FC Iba na naman yata ang nasa isip ni oppa #HNKPagsilang Edward as Iking'
1887,hoy hahaha ang bubbly ng voice ng contestant no. 1 #IdolPhilippines'
1888,@karjonkeepers_ @msKarinaB @AljonMendoza_ Yan tayo eh HAHAHAH #EGGStraordinaryKARJON'
1889,Kinakabahan kami at the same time naeexcite. #PBB8GoldenCircles'
1890,Gaano ka ka-traydor? Bumili ako ng TV Plus para manood ng GMA. '
1891,Sana lahat nung taga csh dati ung matira hahha #PBB8GoldenCircles'
1892,Kaso narealize mo. Ung talent ung ayaw sayo peace haha #IdolPhilippines'
1893,Binebenta ko ang @idolphilippines sa pamilya ko dito haha so mamaya manonood kami pag inupload na sa TFC!! Family Affair!!! Queen Regine #IdolPHRegineV'
1894,Binebenta ko ang @idolphilippines sa pamilya ko dito haha so mamaya manonood kami pag inupload na sa TFC!! Family Affair!!! Queen Regine #IdolPHRegineV'
1895,OMG YOOOO ANG SAD UNANG CONTEST PA LANG ANG DEEP NA #IdolPhilippines'
1896,Magkaalaman na tlga kng cno ang mahal ng masa #CantGetOutStudioVersion'
1897,"b""@Dyno42225811 @Barber_Edward_ @maymayentrata07 Hirap ang puso ng present sa AL. Hahahaha hirap din kasi magtweet kapag team live. HAHAHAH Kung pwede lang talga hatiin ang katawan. HAHAHA I'm torn between next epi ng HNK and AL. iwant nlng tlaga ang pag asa. Hihi #HNKPagsilang Edward as Iking"""
1898,@mbchavez86 @maymayentrata07 @Barber_Edward_ Nagtago sila sa bonnet ni Sarah. Hahah #HNKPagsilang Edward as Iking'
1899,Dagdag pogi nung gupit ni James #IdolPhilippines'
1900,Iba pwd! #HNKPagsilang Edward as Iking'
1901,ashley lance jem emjay kyzha yen mich gwen sana kayo yung mga nasa bahay #PBB8GoldenCircles'
1902,"tamang abang lang kasi isa baka nahagip ako sa camera ,,,,"
1903,Guys paki follow back si akits Yong Isa Kung tweeter hindu MA open na #HNKPagsilang @Barber_Edward_ @maymayentrata07'
1904,Kaya yan... basta tuloy tuloy lang tayo MWFlyers #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
1905,@thatotherself @fuentes_jet @neversa92448516 @itsdredesu @louyanong sige na lang gud lex ang importante nga ato ning mapa-trend. bisag unsang topic. @louyanong | @itsdredesu #MBwithLouDreBukasNa'
1906,NANONOOD NA AKO MEME HAHAHHA LABYU'
1907,Bitin ba? Pano pako isang gap lang napanood ko hahahaha.. Sinusumpa ko ang iwant..charot haha #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_'
1908,Kaiyaq nman yung 1st contestant friend huhuuu yung inspiration nya sa pag kanta yung ate nyang namatay dahil sa Depression #IdolPhilippines'
1909,@morenawins Tseeeee Hahaha Buset talaga. Hahaha Nagcoconect ako sa Iwantv ayaw din. Nyeta. Hahaha JamesReid IdolPHPremiere #IdolPhilippines'
1910,"kamuka ni moy yung unang contestant ng #IdolPhilippines, ganda ng boses mamsh HAHA'"
1911,@LOUDRELOVERS_ Nka dami na.. But sad to say not counted kc less than 100 p followers q.. Saklap. #MBwithLouDreBukasNa'
1912,Idol Philippines na. @idolphilippines #IdolPhilippines'
1913,Okunasi flood'
1914,Ang galing ni Juancho! #IdolPhilippines'
1915,Ganda mo dito ah.. Budol is real '
1916,ang ganda ng mata ni Viceral bagay yung contact lense #IdolPhilippines #IdolPHJudgeVice'
1917,Votee naaa HAHAHA #IdolPHRegineV'
1918,Ang ganda ng boses niya. @idolphilippines #IdolPhilippines
1919,"b""Simula palang, nac'cutan na ako kay Ate... #IdolPHRegineV"""
1920,@DreamscapePH Magnda po may aral agad n nkuha about sa pagiging sakim dahil sa pera at panghuhusga dhil sa itsura ang basihn #HNKPagsilang Edward as Iking Maymay as Sarah @maymayentrata07 @Barber_Edward_'
1921,Sa marian daw ka mag shs kinsa ingon hahahhaa
1922,shookt naman ako sa unang contestant ng #IdolPhilippines '
1923,Kuya wag ka talagang magkakamali hahaha #CantGetOutStudioVersion #PBB8GoldenCircles'
1924,Maraming salamat po! #HNKPagsilang'
1925,Idol Philippines is airing and I am really expecting a lot on this show.Ewan ko pero feel ko dapat ibang level na toh haha #IdolPhilippines'
1926,Urgh..ayoko lang tlaga ng isang judge. Sana si aiza seguera na lang #IdolPhilippines'
1927,@bea_maningo @AmbayHanisa @louyanong Yan ang loulou namin.kaya kayo mga bashers mag babad muna kayo sa araw baka sakaling masunog kayo hahahaha.#MBwithLouDreBukasNa'
1928,tunay na binatang pilipino??? DANIEL PADILLA po '
1929,luhh ang sweet at ganda ni @moirarachelle4 huhu #IdolPhilippines'
1930,@Xam49643571 @OnealRhem @sunnysunday121 @xy0811 @nuggetvanilla @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Hahaha d ko alam yan hehe #MBwithLouDreBukasNa'
1931,#IdolPHRegineV ang hirap pag ganun'
1932,@TwoBout I feel u first timer din ako #MBwithLouDreBukasNa'
1933,@jeonreigne1023 @LoveRegineNate Tulog kmi ingay nyo kasi haha Queen Regine #IdolPHRegineV'
1934,Shems aym super kabado naaaa!! #PBB8GoldenCircles #CantGetOutStudioVersion'
1935,sana more Filipino pa ang makahiligang kumanta ng country music. galing ni Juancho. #IdolPhilippines'
1936,@kylekarlo_ Hahaha..pwede nga yan.. #HNKPagsilang Edward as Iking'
1937,OHMYGOD MERON NAAAaaAa'
1938,"b""Queen Regine : I'm sure your sister should be proud of you also. Awwwwww sana ol ate reg, ikaw ang ate namen kaya sana maging proud ka rin saminnnn heheh HAHAHA #IdolPHRegineV"""
1939,@Sword_of_LouDre @thatotherself @neversa92448516 @itsdredesu @louyanong Reply diha bisan unsa hahahaha #MBwithLouDreBukasNa'
1940,Everytime may nararamdaman ka na di mo maintindihan.. just pray! - @vicegandako #IdolPhilippines #wordsofwisdom'
1941,HAHAHAHAHA'
1942,"@MayWard_FC Hahaha oo para kahit papa my sasabit,haahha,langya , #HNKPagsilang Edward as Iking'"
1943,SANA ALL NAHUG SI ATE MOI HUHUHU #IdolPhilippines #idolPHJudgeMoira missing u so bad @moirarachelle4'
1944,Ayawnnnn.... #IdolPhilippines is the next teleserye! Unang contestant palang may sad story na. :('
1945,Dear self.. Wag k muna matulog labanan mo pa.. May pa TP kayo oh... #MBwithLouDreBukasNa
1946,happy lng #HNKPagsilang Edward as Iking
1947,Nabobonggahan ako sa show! Hahaha! Queen Regine #IdolPHRegineV'
1948,sino kaya magnonomi kay bebe Ashley.. sana wala kundi #PBB8GoldenCircles
1949,Mahirap labanan depression pero kapit lang tayo kay God parati. Medyo nakakasad tong story ng kapatid ng unang auditionee sa IDOL PH #EGGStraordinaryKARJON'
1950,Kailangan talaga may back story na malungkot palagi?? Owkeei #IdolPhilippines'
1951,Wag namaaaaaan. #HNKPagsilang Edward as Iking'
1952,@DreamscapePH Pedw po bang ung araw n lng ganito? #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_'
1953,HAHAHAHAHA'
1954,@DreamscapePH @MayWardOfficial Nkakabitin po hehe #HNKPagsilang Edward as Iking'
1955,Nakakatinding balahibo tong first performer. Galing naman #IdolPhilippines'
1956,Ok ang 1st contestant..sana makapasok JamesReid IdolPHPremiere #IdolPhilippines'
1957,kanang sige nimog play kay feel nimo mabun-og na ang girl HAHSHSHSHSHHSS'
1958,@iheartMMEntrata Tama nga #HNKPagsilang Edward as Iking'
1959,@jezelLAYF08 @Sword_of_LouDre @fuentes_jet @thatotherself @itsdredesu @louyanong @IstanLouDre HAHAHAH Party na ni! #MBwithLouDreBukasNa'
1960,"""Walang mukha ang depression"" -Vice Ganda #IdolPhilippines'"
1961,Everytime wala kang mauunawaan you just need to pray. -Vice #IdolPhilippines'
1962,ANG GALING NI JUANCHO! @idolphilippines #IdolPhilippines'
1963,hindi ko na mapigilang ma-excite sa nagbabadyang sumunod na pangyayari dito TSUUUUP! #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07
1964,Sabi po nh nanay ko maganda daw po #HNKPagsilang Edward as Iking'
1965,Sus kaya nga kayo rin ni Donskie nag aagawan kay Nors . hahaha. #IdolPhilippines'
1966,@MWcollin29 @JamEvangelista_ @Barber_Edward_ @maymayentrata07 Hahahahaha! Baka panshark. Paniki sa gabi + bebe shark sa araw. Waleyyy! #HNKPagsilang Edward as Iking
1967,Talent at kwento. #IdolPhilippines'
1968,Kung mag cacamp si ashley then lipat tayo sa camp HQHAHHAHA #CantGetOutStudioVersion'
1969,Kabitin sana daily #HNKPagsilang Edward as Iking'
1970,kamuka nya alysa valdez. boy version #IdolPhilippines'
1971,@neversa92448516 @fuentes_jet Kita nakooooo! Hala pataaaaay! Hahahahuhuhu! #MBwithLouDreBukasNa'
1972,Tawang tawa pa rin ako takte '
1973,"@HANIEMW @mayward183 @maymayentrata07 @Barber_Edward_ More like hindi sya lulusot sa mga Flyers, MW flyers #HNKPagsilang Edward as Iking'"
1974,Si James yung judge na parang a No is a No kahit iyakan siya no? JamesReid IdolPHPremiere #IdolPhilippines'
1975,"Sana naman di kami ma disappoint dito. I hope walang awa2x or dahil lang sa mahirap kaya nanalo. Please judges, lets look for someone deserving talaga. Yung maipanlalaban internationally. #IdolPhilippines'"
1976,"@LouDreTrendsOFC @louyanong @itsdredesu ""Solid LouDre Ako!"" #MBwithLouDreBukasNa'"
1977,@DreamscapePH Maraming salamat din po.. #HNKPagsilang Edward as Iking'
1978,Sana lang dumating ang araw na mag improve na and visual effects ng Philippine TV.. lol #HNKPagsilang Edward as Iking'
1979,So much love in d air at magandang buhay taping #MBwithLouDreBukasNa| @louyanong @itsdredesu
1980,@itsgloVal_0410 @Barber_Edward_ @maymayentrata07 Hindi nman ako kinilig Kinikilig lng ng sobra #HNKPagsilang Edward as Iking'
1981,ang saya siguro kung makikiparty iKON sa kanila habang di pa sila nagpeperform huhu #iKONxSundowninSG #iKON @YG_iKONIC'
1982,GRABE KAYO SA KINULANG SA HEIGHT JamesReid IdolPHPremiere #IdolPhilippines'
1983,Oh eto na ticket mo hahaha kaloka #IdolPhilippines'
1984,@yuri_ellie @vjdonskie @iamjuliepie Mag asawa na agad kayo pink &amp; blue? #IdolPhilippines'
1985,@amethystxmw @Barber_Edward_ @maymayentrata07 Walang live di ako. Ako panuod huhuhu #HNKPagsilang Edward as Iking'
1986,GUYS UTANG NA LOOB! SUNDIN NYO UNG FORMAT NG PAGNONOMINATE! ANDAMING MALI! KEEPERS SUGURIN NYO TO! PABIBO DIBA?! #EGGStraordinaryKARJON @AljonMendoza_ @msKarinaB'
1987,@she_poohcares @morenawins Sa youtube ate pwede ka manood JamesReid IdolPHPremiere #IdolPhilippines'
1988,"b""@SHOhanggangdulo very good 'to, isinasabuhay ang sinabi ni Sho hahahaha YouAreMySHOnshine | #PBB8GoldenCircles"""
1989,"Btw, ampogi mo bebe Queen Regine #IdolPHRegineV"
1990,Salamat sa blessings mo Lord! The best ka talaga at the best ang timing mo for the family '
1991,Be positive guys! Kakayanin nila yan #PBB8GoldenCircles | GELANCE'
1992,"@xy0811 @Xam49643571 @sunnysunday121 @OnealRhem @nuggetvanilla @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Cge Tara na, ready na ba ang lahat ang menudo luto na ba haha #MBwithLouDreBukasNa'"
1993,@MWcollin29 @xo_theresamay @Barber_Edward_ @maymayentrata07 Hahahahaha buang so Diba baby shark now Paniki na Anak Nila #HNKPagsilang'
1994,Lakas maka imported ng Idol PH ang gara potekk! Bongga naaaaa Queen Regine #IdolPHRegineV'
1995,@kylekarlo_ Pabalik palang Kasi iba galing bakasyon Kaya Waley #HNKPagsilang Edward as Iking'
1996,Ang ganda ni Songbird hihihi #IdolPHRegineV'
1997,Sinong kagaya ko na nka SS na ng top spot ang tag natin.. #HNKPagsilang Edward as Iking'
1998,Pero parang nabitin ako.. #HNKPagsilang Edward as Iking'
1999,sana masave sila Ashley Jem Emjay Lance Gwen Narcy Yen/Kyzha Mich/Tan Omg nakakasad maririnig nanaman natin ung before it sinks in ni moira :(( #PBB8GoldenCircles'
2000,S-mall means maliit na mall sa olongapo @moirarachelle4 #idolPHJudgeMoira #IdolPhilippines'
2001,@joy_casanillo Hahaha at kalaban p tlga bodyguard mo Edward as Iking #HNKPagsilang'
2002,@MayWardPatrol @maymayentrata07 @Barber_Edward_ Ilang tweets na po tayo #HNKPagsilang @maymayentrata07 @Barber_Edward_'
2003,Salamat po sa pag panood ng #hnkpagsilang Abangan next week ang ganap! -Mateo @graecamfer @ericjohnsalut
2004,@RosieCo52881925 Hahahhahah panu yan mapakli agad kasi malambot #HNKPagsilang Edward as Iking'
2005,@jeonreigne1023 @LoveRegineNate @jhoannmanangan @ClarizYoly Huwoooooow sabik n sabik talga ah.. Totoo naba tlga yan hahaha Queen Regine #IdolPHRegineV'
2006,aabangan namin tonight yung pag sayaw ni judge Moira @moirarachelle4 #IdolPhilippines'
2007,"Yung mapapaiyak ka dahil unti-unti na nilang tinutupad mga plans nila nung nasa bahay pa sila ni kuya! Stay strong, inlove, and faithful @louyanong @itsdredesu We love you! #MBwithLouDreBukasNa"
2008,"Rewatching pbb episodes ng batch 2 sa IWANTV &amp; since rest day, may time to read vinivisit ko ung mga former HT nila. Just stalking, ang kyut rin pla nong mga former tweets. Dami talagang pinagdaanan ang ating LouDre babies. #MBwithLouDreBukasNa @louyanong | @itsdredesu'"
2009,"""Shall we vote?"" - Queen Regine #IdolPHRegineV nakaka kilig pakinggan from Queen! #IdolPhilippines'"
2010,Aaaw natuwa na ako uli sa name na Juancho ang husay wala na nakanta ng ganun #IdolPhilippines'
2011,Hahaha. Laptrip yung kasunod. Iba talaga ang awra ng show pag andyan si meme. Dagdagan pa ni song bird #IdolPhilippines'
2012,Commercial na? Bakiiiiiiiit #IdolPhilippines'
2013,Diba dapat acapella yung pagkanta nila? Tsaka wala din mic. Hahaha. #IdolPhilippines'
2014,@mbchavez86 Na si sarah ay syota ni matteo g. Hehehhe.diko maisulat apelyido nya hirap eh. #HNKPagsilang Edward as Iking'
2015,simula na ba ito? kada isang contestant commercial break? ehe #IdolPhilippines'
2016,@UglyStickkk Isang beses lang nmn..tsaka mapapanood nyo parin nmn... marami pa namang Linggo ang darating.. #HNKPagsilang | Edward as Iking'
2017,ganda naman ng boses ni juancho #IdolPhilippines'
2018,"b""umaapaw ako sa emosyon ngayong araw!!! ni hindi ko alam anong uunahin kong iyakan. inkigayo perf ba, si namjoon na sobrang gwapo, fansign event o yung mismong 'see u in manila'???? hoy tulong naman jan --------- """
2019,Tapos na? #HNKPagsilang Edward as Iking'
